날짜,제목,언론사,URL
2025.05.04 12:00,"국산 친환경차 판매, 하이브리드 부진해도 전기차가 살렸다",블로터,https://finance.naver.com/item/news_read.naver?article_id=0000066880&office_id=293&code=000270&page=8&sm=
2025.05.04 09:43,[박대리보고서] 미국·유럽에 쏠린 K-배터리의 시선…'각양각색' 대응....,디지털데일리,https://finance.naver.com/item/news_read.naver?article_id=0002195878&office_id=138&code=000270&page=8&sm=
2025.05.04 09:01,"현대차그룹, 美 시장 겨냥 '첨단 오프로드' 차량 개발 속도",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189546&office_id=008&code=000270&page=8&sm=
2025.05.04 07:01,식지않는 하이브리드·SUV 열풍…“신차·중고차 구분 없어” [여車저.....,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466694&office_id=016&code=000270&page=8&sm=
2025.05.04 03:00,"'자동차 재벌가' 며느리 배우, 김치 사업도 대박…매출 45억",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013222054&office_id=003&code=000270&page=8&sm=
2025.05.03 15:16,"美소비자 '관세 쇼크' 먹었나… 현대차그룹, 4월 美판매 급증",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481401&office_id=011&code=000270&page=8&sm=
2025.05.03 14:27,‘큰차 공화국’ 대형 SUV 인기에 출고 대기 1년 등장,국민일보,https://finance.naver.com/item/news_read.naver?article_id=0001774036&office_id=005&code=000270&page=8&sm=
2025.05.03 14:01,"""지금 사도 내년에 받는다""…HEV 엔진 달고 고공행진 ‘아빠차’",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481382&office_id=011&code=000270&page=9&sm=
2025.05.03 14:00,현대차·기아 '재고 전략' 통했나...美 관세 압박에도 '4월 최다 판...,한국일보,https://finance.naver.com/item/news_read.naver?article_id=0000862917&office_id=469&code=000270&page=9&sm=
2025.05.03 14:00,미 자동차 부품 관세 25％ 발효...부품업계 '타격',YTN,https://finance.naver.com/item/news_read.naver?article_id=0002188672&office_id=052&code=000270&page=9&sm=
2025.05.03 13:47,"미국, 자동차 부품 ‘25% 관세’ 공식 발효…한국 차 부품업계 타격 ...",경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367289&office_id=032&code=000270&page=9&sm=
2025.05.03 13:01,"3년 동안 66만㎞ 달렸다고?...화제의 아이오닉5, 배터리 상태는",매경이코노미,https://finance.naver.com/item/news_read.naver?article_id=0000096903&office_id=024&code=000270&page=9&sm=
2025.05.03 12:57,정의선도 극찬…해외서 '폭발적 반응' 대박 난 車 뭐길래 [최수진의 나...,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127301&office_id=015&code=000270&page=9&sm=
2025.05.03 11:29,"정의선 회장, 상하이모터쇼 찾아...中 모터쇼 참석 7년 만",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952424&office_id=119&code=000270&page=9&sm=
2025.05.03 10:51,특별한 SUV에 지갑여는 ‘아빠’들… 픽업까지 행복한 고민[동아리],동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003632760&office_id=020&code=000270&page=9&sm=
2025.05.03 10:32,"삼성전자 2조 넘게 팔더니…""이건 사야지"" 쓸어담은 종목들 [종목+]",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127287&office_id=015&code=000270&page=9&sm=
2025.05.03 10:01,"AI로 뚫은 삼성·LG, 그룹사에 묶인 현대·포스코…IT서비스 4社 희...",디지털데일리,https://finance.naver.com/item/news_read.naver?article_id=0002195871&office_id=138&code=000270&page=9&sm=
2025.05.03 09:00,[청기홍기]건설주 달라진 시선…현대·대우건설 목표가 상향,비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035855&office_id=648&code=000270&page=10&sm=
2025.05.03 07:54,"현대·기아, 지난달 전 세계 62만여대 판매해",세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004032698&office_id=022&code=000270&page=10&sm=
2025.05.03 06:02,"""탄소감축의 핵심은 공급망…단순 공시 넘어 실행력 중요""",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127234&office_id=015&code=000270&page=10&sm=
2025.05.03 04:56,"현대차 투자 美 오로라 자율주행 트럭, 상업용 무인 운행 개시",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015367215&office_id=001&code=000270&page=10&sm=
2025.05.03 00:54,GM “관세로 올해 이익 최대 7조원 줄어들수도”,조선일보,https://finance.naver.com/item/news_read.naver?article_id=0003903105&office_id=023&code=000270&page=10&sm=
2025.05.02 22:49,관세 부과 미국서 현대·기아차 판매 증가,KBS,https://finance.naver.com/item/news_read.naver?article_id=0011944452&office_id=056&code=000270&page=10&sm=
2025.05.02 20:23,"정의선 회장, 7년 만에 상하이모터쇼 찾아…중국 시장 정조준",중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438453&office_id=025&code=000270&page=10&sm=
2025.05.02 18:48,정의선 현대차그룹 회장 中 상하이모터쇼 찾았다,조선일보,https://finance.naver.com/item/news_read.naver?article_id=0003903025&office_id=023&code=000270&page=10&sm=
2025.05.02 18:32,완성차 5사 4월 판매량 68만 8천778대…작년 동월보다 2.4％ ↑,SBS,https://finance.naver.com/item/news_read.naver?article_id=0001254868&office_id=055&code=000270&page=10&sm=
2025.05.02 18:30,"“AI와 IP 융합, 혁신 성장의 엔진을 점화하다”… 클래리베이트, 심...",전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309307&office_id=030&code=000270&page=10&sm=
