날짜,제목,언론사,URL
2025.05.02 10:06,"신축 고급 대형 아파트 찾는 대구, 어나드 범어에 관심",한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000090248&office_id=050&code=005490&page=9&sm=
2025.05.02 09:46,고환율로 공사비 오르는데 대출은 막힌다…지금이 내 집 마련 ‘기회...,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480998&office_id=011&code=005490&page=10&sm=
2025.05.02 06:02,LIG·빗썸 등 5곳 대기업집단 입성… 금호 제외,세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004032438&office_id=022&code=005490&page=10&sm=
2025.05.02 06:01,'고양 더샵포레나' 경기도에서 삼성역까지 15분,머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074626&office_id=417&code=005490&page=10&sm=
2025.05.02 06:01,"K엔비디아, 이 나라 정치 환경에선 헛된 꿈이다 [김경원의 경제 프리....",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074099&office_id=366&code=005490&page=10&sm=
2025.05.02 05:30,건설업 4월 위기설 넘겼지만…수익성·재무건전성 '빨간불',뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008227252&office_id=421&code=005490&page=10&sm=
2025.05.02 05:03,철강 부진에 포스코 5→6위 후퇴… 트럼프發 재계 지형 흔들,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003538325&office_id=081&code=005490&page=10&sm=
2025.05.02 03:01,"“생큐 트럼프” 빗썸 대기업 되고, 두나무 재계 36위 껑충",동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003632466&office_id=020&code=005490&page=10&sm=
2025.05.02 00:01,[Today’s PICK] 빗썸·LIG 대기업 됐고 롯데는 재계 5위 ...,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438219&office_id=025&code=005490&page=10&sm=
2025.05.01 21:12,가상자산 호황에 두나무 재계 36위로…빗썸도 이제 '대기업',아이뉴스24,https://finance.naver.com/item/news_read.naver?article_id=0000929289&office_id=031&code=005490&page=10&sm=
2025.05.01 21:02,가상자산 거래소 급성장…‘빗썸’ 대기업집단 첫 진입,경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367056&office_id=032&code=005490&page=10&sm=
