날짜,제목,언론사,URL
2025.05.05 17:33,부실채권 폭증 … 4대금융마저 건전성 비상,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487301&office_id=009&code=086790&page=6&sm=
2025.05.05 17:26,'품귀' 시달리던 골드바…하나·우리은행 판매 재개,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127676&office_id=015&code=086790&page=6&sm=
2025.05.05 07:26,시총 증가율 상위권 '싹쓸이'...하반기 '살까 말까',한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208170&office_id=215&code=086790&page=7&sm=
2025.05.05 06:02,"기업들, 투자 미루고 예금 선택…10억원 초과 계좌 10만개 돌파",세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004032951&office_id=022&code=086790&page=7&sm=
2025.05.04 20:55,"하루에만 4천억 넘게 거래 오간다…6천개 기업 홀린 이 시스템, 영토 ...",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487069&office_id=009&code=086790&page=7&sm=
2025.05.04 20:18,"미·중 협상 분위기…환율 1,390원대 하락",매일신문,https://finance.naver.com/item/news_read.naver?article_id=0000945862&office_id=088&code=086790&page=7&sm=
2025.05.04 17:39,"하나은행, 자연사랑 어린이 미술대회",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127487&office_id=015&code=086790&page=7&sm=
2025.05.04 16:07,"“다들 고통받는 동안 은행 배만 불려”...정부 덕에 이자 장사, 금융...",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486933&office_id=009&code=086790&page=7&sm=
2025.05.04 10:35,"하나·KB국민은행, 총 85억 금융사고… “외부인이 사기”",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074614&office_id=366&code=086790&page=7&sm=
2025.05.04 08:30,하나은행 “에코박사” 주제로 ‘자연사랑 어린이 미술대회’ 개최,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006005240&office_id=018&code=086790&page=7&sm=
2025.05.04 07:00,자녀·손주에게 '적금' 선물 해볼까…'어린이 적금' 주목,뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013222112&office_id=003&code=086790&page=7&sm=
2025.05.04 05:01,"동양·ABL생명 품은 우리금융, 종합금융그룹 발판",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481464&office_id=011&code=086790&page=8&sm=
2025.05.03 12:00,"신한·하나·IBK, 군심 잡았다…3기 나라사랑카드 사업자 선정",비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035858&office_id=648&code=086790&page=8&sm=
2025.05.03 06:03,"중소·중견기업, ESG 경영 개선…환경 부문 큰 폭 향상",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127249&office_id=015&code=086790&page=8&sm=
2025.05.03 06:03,"금융사, 녹색금융 선제 대응…미래성장동력으로 만든다",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127255&office_id=015&code=086790&page=8&sm=
2025.05.03 06:02,"하나은행, ESG 심사 시스템 가동...기업 맞춤 녹색금융 강화",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127247&office_id=015&code=086790&page=8&sm=
2025.05.03 04:00,"하나은행 ""맞춤형 투자 포트폴리오, 카톡 구독하세요""",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013221251&office_id=003&code=086790&page=8&sm=
2025.05.03 00:54,1달러=1395원… 계엄 이전 회복,조선일보,https://finance.naver.com/item/news_read.naver?article_id=0003903111&office_id=023&code=086790&page=8&sm=
2025.05.02 22:35,"“4대금융 꼴찌 오명, 이제는 그만”…비장의 무기 손에 넣은 우리금.....",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486613&office_id=009&code=086790&page=8&sm=
2025.05.02 20:37,대출사기단에 속았다...KB국민은행서 20억원대 금융사고,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189321&office_id=008&code=086790&page=8&sm=
2025.05.02 19:44,가짜 서류로 64억 대출 신청…하나은행서 외부인 사기 금융사고 발생,아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587483&office_id=277&code=086790&page=8&sm=
2025.05.02 19:23,은행권 잇따른 외부인 사기로 인한 금융사고 발생,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466512&office_id=016&code=086790&page=9&sm=
2025.05.02 18:27,"우리금융, 보험사 품고 3위 도전…하나금융 따라잡나",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438708&office_id=374&code=086790&page=9&sm=
2025.05.02 18:00,"""금값이 금값""…은행권 골드바 판매 재개한다",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077371&office_id=243&code=086790&page=9&sm=
2025.05.02 17:28,"‘유심 해킹’ SKT, 기관·외국인 ‘팔자’ 행렬에 주가 내리막",주간동아,https://finance.naver.com/item/news_read.naver?article_id=0000036268&office_id=037&code=086790&page=9&sm=
2025.05.02 17:25,"하나손보, '하나더넥스트 3N5 간편 건강보험' 출시",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587430&office_id=277&code=086790&page=9&sm=
