날짜,제목,언론사,URL
2025.04.25 16:21,한미 관세 협상 기대감에 코스피 2540대 회복…돌아온 외국인,한국일보,https://finance.naver.com/item/news_read.naver?article_id=0000861557&office_id=469&code=005935&page=7&sm=
2025.04.25 16:06,"코스피, 돌아온 외인에 2540선 회복…환율 상승 전환",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000385274&office_id=629&code=005935&page=7&sm=
2025.04.25 10:32,"코스피·코스닥, 소폭 상승세… 미·중 관세 갈등 완화 기대감",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001073356&office_id=417&code=005935&page=7&sm=
2025.04.25 10:21,[트럼프 스트레스] 긍정적 한미 관세협상…코스피 2540선 회복,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002949379&office_id=119&code=005935&page=7&sm=
2025.04.25 10:10,"코스피, 외국인·기관 매수세에 2550선 넘어",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013205676&office_id=003&code=005935&page=7&sm=
2025.04.25 09:50,"코스피, 관세 우려 완화에 상승 출발···환율은 소폭↓",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000385070&office_id=629&code=005935&page=7&sm=
2025.04.25 09:31,무역전쟁 완화 기대감에…코스피 2540선 회복[개장시황],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008214173&office_id=421&code=005935&page=7&sm=
2025.04.24 16:49,[트럼프 스트레스] 24일 밤 한미 통상협의 앞두고…국내 증시 약보합....,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002949140&office_id=119&code=005935&page=7&sm=
2025.04.24 16:44,"코스피, 관세협상 관망하며 보합권 등락...3p↓ 약보합 마감",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002357775&office_id=123&code=005935&page=7&sm=
2025.04.24 16:19,"코스피, 한미 통상협의 앞두고 '관망세' 약보합 마감···환율은 큰 폭...",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000384925&office_id=629&code=005935&page=8&sm=
2025.04.24 16:12,미·중 훈풍에도 GDP 역성장에 '발목'…코스피 약보합 마감[시황종합....,뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008213340&office_id=421&code=005935&page=8&sm=
2025.04.24 13:26,[서울데이터랩]삼성바이오로직스 2.16% 하락하며 증시 견인,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003536234&office_id=081&code=005935&page=8&sm=
2025.04.24 10:29,[시황] 국내 경제성장 부진 소식에…코스피 2525대 약세 출발,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002948857&office_id=119&code=005935&page=8&sm=
2025.04.24 09:23,트럼프 中 관세 인하 발언에…코스피 상승 출발 [개장시황],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008211480&office_id=421&code=005935&page=8&sm=
2025.04.24 09:20,"코스피, 트럼프 대중관세 낙관론에도 하락 출발…환율 소폭↑",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000384655&office_id=629&code=005935&page=8&sm=
2025.04.23 16:40,"코스피, 미중 무역갈등 완화 전망에 강세 마감…환율 보합",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000384563&office_id=629&code=005935&page=8&sm=
2025.04.23 16:39,"""미중 무역갈등 완화"" 코스피, 3주 만에 2500선 회복(종합)",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013201910&office_id=003&code=005935&page=8&sm=
2025.04.23 16:36,트럼프 고개 숙이자 美증시 '급등'...코스피도 39p '급등',조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002357674&office_id=123&code=005935&page=8&sm=
2025.04.23 16:30,[시황] 불안심리 해소되자 코스피 2520선 회복…한미 관세협상 주목,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002948634&office_id=119&code=005935&page=8&sm=
2025.04.23 16:08,시장 진화 나선 트럼프...코스피 3주 만에 2500선 회복 [fn마감...,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005340228&office_id=014&code=005935&page=9&sm=
2025.04.23 16:06,트럼프 '중국 관세' 한발 물러서자…코스피 2500선 회복[시황종합],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008210577&office_id=421&code=005935&page=9&sm=
2025.04.23 13:27,美 관세 완화되나...코스피·코스닥 강보합 유지 [fn오후시황],파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005340078&office_id=014&code=005935&page=9&sm=
2025.04.23 11:32,"코스피, 기관 ‘사자’에 1%대 강세… 2510선",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001071525&office_id=366&code=005935&page=9&sm=
2025.04.23 10:45,지수 상승 이끄는 기관...코스피 강보합권 등락 [fn오전시황],파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005339993&office_id=014&code=005935&page=9&sm=
2025.04.23 10:06,"""미중 무역갈등 완화"" 코스피, 3주 만에 2500선 회복",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013200223&office_id=003&code=005935&page=9&sm=
2025.04.23 10:06,[트럼프 스트레스] 미중 관세전쟁 완화 기대감에…코스피 2500선 탈환,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002948378&office_id=119&code=005935&page=9&sm=
2025.04.23 09:51,"코스피, 미중 무역 협상 진전 소식에 2500선 회복…환율도↑",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000384285&office_id=629&code=005935&page=9&sm=
2025.04.23 09:26,미중 갈등 해빙 모드에…코스피 2500선 회복[개장시황],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008208967&office_id=421&code=005935&page=9&sm=
2025.04.23 09:14,"코스피, 미중 무역갈등 완화 기대에 2500선 돌파",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001071457&office_id=366&code=005935&page=9&sm=
2025.04.22 17:36,"코스피, 관망 속 2480선 약보합 마감(종합)",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013199458&office_id=003&code=005935&page=10&sm=
2025.04.22 16:52,"코스피, 뚜렷한 방향 없이 관세협상 대기...이틀째 보합권 등락",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002357583&office_id=123&code=005935&page=10&sm=
2025.04.22 16:46,[시황] 코스피 등락 거듭 2480대 약보합 마감…시장 관망세·혼조세,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002948184&office_id=119&code=005935&page=10&sm=
2025.04.22 16:22,"코스피, 뉴욕증시 급락에도 약보합 마감…환율은 소폭↑",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000384138&office_id=629&code=005935&page=10&sm=
2025.04.22 16:21,트럼프 '파월 흔들기' 악재에…코스피 약보합 마감[시황종합],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008208216&office_id=421&code=005935&page=10&sm=
2025.04.22 13:50,[서울데이터랩]SK하이닉스 1.13% 하락하며 횡보 LG에너지솔루션 보...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003535523&office_id=081&code=005935&page=10&sm=
2025.04.22 13:45,"코스피, 2490선 강보합… 개인·외인 1000억원 동반 매도",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001072508&office_id=417&code=005935&page=10&sm=
2025.04.22 11:45,"'상승 전환' 코스피, 美 증시 급락에도 2490선 회복",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013198202&office_id=003&code=005935&page=10&sm=
2025.04.22 11:23,美증시 빠지는데…코스피 ‘안전판’ 된 연기금·자사주 매입,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002460848&office_id=016&code=005935&page=10&sm=
2025.04.22 10:06,[시황] 트럼프의 '파월 때리기'에도 선방…코스피 2480대 출발,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002947920&office_id=119&code=005935&page=10&sm=
