날짜,제목,언론사,URL
2025.05.05 20:05,"은행 예대금리차, 공시 이래 '최대 수준'",전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309500&office_id=030&code=105560&page=7&sm=
2025.05.05 17:55,"불황이 키운 중고차 금융, 16조 돌파",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127712&office_id=015&code=105560&page=7&sm=
2025.05.05 17:33,부실채권 폭증 … 4대금융마저 건전성 비상,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487301&office_id=009&code=105560&page=7&sm=
2025.05.05 07:26,시총 증가율 상위권 '싹쓸이'...하반기 '살까 말까',한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208170&office_id=215&code=105560&page=7&sm=
2025.05.05 07:08,"트럼프 장남, 정용진 만나고 이재용은 안 만났다 [잇슈 머니]",KBS,https://finance.naver.com/item/news_read.naver?article_id=0011944966&office_id=056&code=105560&page=7&sm=
2025.05.04 16:07,"“다들 고통받는 동안 은행 배만 불려”...정부 덕에 이자 장사, 금융...",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486933&office_id=009&code=105560&page=7&sm=
2025.05.04 11:00,물가 뛰는데 예금만 해도 될까…연금 걱정된다면 'TDF',한국일보,https://finance.naver.com/item/news_read.naver?article_id=0000862970&office_id=469&code=105560&page=7&sm=
2025.05.04 07:49,KB국민은행 인수 ‘인니 은행’ 5년 만에 첫 흑자 달성,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466698&office_id=016&code=105560&page=7&sm=
2025.05.04 05:01,"동양·ABL생명 품은 우리금융, 종합금융그룹 발판",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481464&office_id=011&code=105560&page=7&sm=
2025.05.03 19:59,사법리스크 급부상한 ‘압도적 1위’...‘롤러코스터’ 탄 이재명 [이....,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486789&office_id=009&code=105560&page=8&sm=
2025.05.03 12:00,"신한·하나·IBK, 군심 잡았다…3기 나라사랑카드 사업자 선정",비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035858&office_id=648&code=105560&page=8&sm=
2025.05.03 09:32,"""다이소라도 가야겠네""…SKT사태에 '대란' 벌어졌다",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127279&office_id=015&code=105560&page=8&sm=
2025.05.03 06:03,"중소·중견기업, ESG 경영 개선…환경 부문 큰 폭 향상",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127249&office_id=015&code=105560&page=8&sm=
2025.05.03 06:01,"우리금융, 동양·ABL생명 인수 차익 6000억 전망… 자본 확충 부담...",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074425&office_id=366&code=105560&page=8&sm=
2025.05.02 22:35,"“4대금융 꼴찌 오명, 이제는 그만”…비장의 무기 손에 넣은 우리금.....",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486613&office_id=009&code=105560&page=8&sm=
2025.05.02 18:38,"KB국민은행, 지역아동센터 61곳에 어린이날 보드게임 선물",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005344885&office_id=014&code=105560&page=8&sm=
