날짜,제목,언론사,URL
2025.05.07 15:24,금호건설 '오산 세교 아테라' 내달 분양 예정,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128458&office_id=015&code=005930&page=6&sm=
2025.05.07 15:21,"G마켓, 20만원 할인쿠폰 무제한 쏜다",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077531&office_id=243&code=005930&page=6&sm=
2025.05.07 15:18,'애플 접는 아이폰' 내년 나올듯…K디스플레이 희소식,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006007020&office_id=018&code=005930&page=6&sm=
2025.05.07 15:15,삼성전자는 왜 하필 오디오 기업을 인수했을까,아이뉴스24,https://finance.naver.com/item/news_read.naver?article_id=0000930077&office_id=031&code=005930&page=6&sm=
2025.05.07 15:09,[서울데이터랩]금일 코스피 거래량 1위 대영포장 거래대금 587억원 돌...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003539374&office_id=081&code=005930&page=6&sm=
2025.05.07 15:07,코스피 제한적 상승…기관 폭풍 매수,SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000439072&office_id=374&code=005930&page=6&sm=
2025.05.07 15:01,‘인도-파키스탄 군사충돌’…현지 진출 국내 기업들도 초긴장 “당장...,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467645&office_id=016&code=005930&page=6&sm=
2025.05.07 14:56,"정부 ""한국 반도체, 관세 특별고려 요청""…미국에 의견서",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128442&office_id=015&code=005930&page=6&sm=
2025.05.07 13:58,"코스피, 2560선에서 강보합… 원/달러 환율 1390원대 기록",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001075271&office_id=417&code=005930&page=6&sm=
2025.05.07 13:44,"삼성전자, '밸류업' 전략 두고 고심…기한 내 공시 미제출",지디넷코리아,https://finance.naver.com/item/news_read.naver?article_id=0002373299&office_id=092&code=005930&page=7&sm=
2025.05.07 13:39,"코스피, 외인·기관 매수 속 강세…코스닥은 하락",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006006913&office_id=018&code=005930&page=7&sm=
2025.05.07 13:37,할인행사 '200억 대박' 내더니…가정의달 안방 노리는 中업체들,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128394&office_id=015&code=005930&page=7&sm=
2025.05.07 13:26,일·가정 우수 기업 사례 보니…1분 단위 휴가·월 110만원 육아수당 ...,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190363&office_id=008&code=005930&page=7&sm=
2025.05.07 13:25,"페이팔·비자·마스터, 글로벌 결제 공룡 일제히 상거래 분야 AI에이전....",전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309973&office_id=030&code=005930&page=7&sm=
2025.05.07 13:22,“굿바이 아시아나” 은행권 항공 마일리지도 '대한항공 바라기',전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309966&office_id=030&code=005930&page=7&sm=
2025.05.07 11:59,"갤럭시 S25 엣지에도 퀄컴 AP...삼성, S26 자리까지 내줄까",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002953184&office_id=119&code=005930&page=7&sm=
2025.05.07 11:48,"HBM 기술 빼가 中화웨이 이직시도…檢, 전 SK 직원 기소",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482269&office_id=011&code=005930&page=7&sm=
2025.05.07 11:43,"코스피, 기관·외인 ‘사자’에 2560선 강보합세",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001075011&office_id=366&code=005930&page=7&sm=
2025.05.07 11:37,삼성 vs 현대 ‘압구정 재건축’ 놓고 샅바싸움,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467549&office_id=016&code=005930&page=7&sm=
2025.05.07 11:36,"코스피, FOMC 경계감에 상승폭 제한…뉴욕증시 이틀 연속 하락",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000439024&office_id=374&code=005930&page=8&sm=
2025.05.07 11:34,"SK하이닉스, 美패키징공장 탄력...부지 변경안 승인",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005488087&office_id=009&code=005930&page=8&sm=
