날짜,제목,언론사,URL
2025.05.07 00:01,[조선강국의 귀환<하>] 유례없는 호황기…'빅3' 전략과 과제는?,더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387550&office_id=629&code=329180&page=5&sm=
2025.05.06 20:44,"""라이벌에서 원팀으로"" HD현대重·한화오션, 33조 캐나다 잠수함 노린...",한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000090403&office_id=050&code=329180&page=5&sm=
2025.05.06 20:29,"HD현대-글로벌 해운사 머스크, 탈탄소 기술·통합물류 협력",국민일보,https://finance.naver.com/item/news_read.naver?article_id=0001774353&office_id=005&code=329180&page=5&sm=
2025.05.06 18:38,배터리·조선 약진… 10곳 중 6곳 '어닝 서프라이즈',파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345606&office_id=014&code=329180&page=5&sm=
2025.05.06 17:54,"HD현대, 글로벌 해운사 머스크와 '탈탄소 동맹'",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487812&office_id=009&code=329180&page=6&sm=
2025.05.06 17:42,"함정 MRO 맡으며 기술력 인정받아…""美 RSF 핵심축으로""",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481941&office_id=011&code=329180&page=6&sm=
2025.05.06 17:12,리밸런싱 한달앞…밸류업 지수 구성 종목 대폭 바뀌나,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481911&office_id=011&code=329180&page=6&sm=
2025.05.06 15:24,"조선 빅3, 1분기 호실적 기록?한미 협력 기대감도 커져",아이뉴스24,https://finance.naver.com/item/news_read.naver?article_id=0000929812&office_id=031&code=329180&page=6&sm=
2025.05.06 15:13,"한화오션, 올해 목표가 2배 올라 상승률 1위…삼성SDI는 목표가 최대...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481882&office_id=011&code=329180&page=6&sm=
2025.05.06 09:07,미국 러브콜 받는 K-스마트조선소,연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015370794&office_id=001&code=329180&page=6&sm=
2025.05.06 06:11,"""지금까지 이런 수익성 없었다""…1분기 1.2조원 벌어들인 K-조선",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189863&office_id=008&code=329180&page=6&sm=
